tipo;temp_aire_k;temp_proceso_k;velocidad_rpm;torque_nm;torque_predicho;residual;desgaste_min;nivel_desgaste;falla_maquina
H;303,5;312,3;1386;49,0;47,59922985251623;1,4007701474837688;35;Bajo (0-100 min);0
H;303,4;312,3;1769;27,9;29,03602424041904;-1,1360242404190402;40;Bajo (0-100 min);0
M;303,4;312,2;1561;38,2;39,11658187070522;-0,9165818707052154;45;Bajo (0-100 min);0
L;303,3;312,2;1457;40,7;44,139622133011734;-3,4396221330117314;48;Bajo (0-100 min);0
L;303,3;312,2;1506;40,0;41,76511606730896;-1,7651160673089592;50;Bajo (0-100 min);0
L;303,4;312,2;1337;69,4;49,95933368718664;19,440666312813363;52;Bajo (0-100 min);1
L;303,4;312,3;1287;54,8;52,368101283189716;2,431898716810281;54;Bajo (0-100 min);0
M;303,4;312,2;1615;35,7;36,49316820973961;-0,7931682097396049;56;Bajo (0-100 min);0
M;303,4;312,2;1972;23,5;19,201892591170118;4,298107408829882;59;Bajo (0-100 min);0
H;303,4;312,3;1522;42,1;40,98136046206963;1,1186395379303704;62;Bajo (0-100 min);0
L;303,4;312,3;1680;30,6;33,32587894345451;-2,7258789434545108;67;Bajo (0-100 min);0
L;303,4;312,3;1502;36,0;41,94467181970404;-5,944671819704041;69;Bajo (0-100 min);0
M;303,5;312,3;1543;33,3;39,96887720253334;-6,668877202533345;71;Bajo (0-100 min);0
L;303,5;312,3;1584;35,2;37,98104856923667;-2,781048569236667;74;Bajo (0-100 min);0
L;303,5;312,4;1340;44,5;49,78497032708446;-5,284970327084459;76;Bajo (0-100 min);0
L;303,4;312,3;1663;33,9;34,140897991205264;-0,24089799120526578;78;Bajo (0-100 min);0
M;303,3;312,1;1693;30,0;32,69757483611056;-2,6975748361105616;80;Bajo (0-100 min);0
L;303,3;312,1;1418;44,7;46,0131931880867;-1,3131931880867;83;Bajo (0-100 min);0
H;303,4;312,2;1554;36,8;39,42551807077715;-2,6255180707771544;85;Bajo (0-100 min);0
L;303,4;312,2;1580;35,8;38,16261567259245;-2,3626156725924545;90;Bajo (0-100 min);0
L;303,4;312,3;1479;42,8;43,041243383307275;-0,24124338330727824;92;Bajo (0-100 min);0
L;303,5;312,4;1284;70,6;52,483444696774;18,116555303225994;94;Bajo (0-100 min);1
L;303,4;312,3;1540;38,7;40,08409055081025;-1,3840905508102495;96;Bajo (0-100 min);0
M;303,5;312,4;1606;30,1;36,88641951251684;-6,7864195125168365;98;Bajo (0-100 min);0
L;303,6;312,5;1286;62,4;52,381447933316615;10,018552066683384;101;Moderado (100-200 min);0
L;303,6;312,6;1502;39,5;41,9082000290584;-2,408200029058399;103;Moderado (100-200 min);0
M;303,6;312,7;1699;31,5;32,35509608910456;-0,8550960891045634;105;Moderado (100-200 min);0
L;303,5;312,6;1602;34,2;37,05029662212642;-2,8502966221264145;108;Moderado (100-200 min);0
H;303,6;312,6;1436;42,0;45,09922835290342;-3,099228352903417;110;Moderado (100-200 min);0
M;303,6;312,7;1765;27,5;29,151290476931933;-1,6512904769319334;115;Moderado (100-200 min);0
L;303,6;312,7;1418;44,1;45,95377016732467;-1,8537701673246687;118;Moderado (100-200 min);0
M;303,7;312,7;1669;31,7;33,80796331310557;-2,107963313105568;120;Moderado (100-200 min);0
L;303,7;312,7;1395;53,9;47,07515303538148;6,824846964618516;123;Moderado (100-200 min);0
M;303,8;312,7;1500;41,7;41,999926117396036;-0,2999261173960335;125;Moderado (100-200 min);0
M;303,8;312,7;1555;33,4;39,334096668296134;-5,934096668296135;128;Moderado (100-200 min);0
M;303,8;312,7;1919;20,2;21,70382064182503;-1,5038206418250297;131;Moderado (100-200 min);0
L;303,8;312,7;1596;36,6;37,34401321941223;-0,7440132194122313;134;Moderado (100-200 min);0
M;303,8;312,7;1374;53,6;48,093665802471904;5,506334197528098;136;Moderado (100-200 min);0
L;303,7;312,5;1670;26,1;33,76757554192016;-7,667575541920158;139;Moderado (100-200 min);0
L;303,7;312,6;1702;29,1;32,20519550250434;-3,105195502504337;141;Moderado (100-200 min);0
M;303,8;312,5;1366;45,1;48,49815496093747;-3,398154960937468;143;Moderado (100-200 min);0
M;303,8;312,5;2344;15,2;1,132700298524874;14,067299701475125;146;Moderado (100-200 min);0
M;303,8;312,6;1768;23,9;29,014175511653423;-5,114175511653425;149;Moderado (100-200 min);0
L;303,8;312,5;1523;47,0;40,88809565123962;6,111904348760383;152;Moderado (100-200 min);0
L;303,8;312,6;1735;25,9;30,608562265782318;-4,708562265782319;154;Moderado (100-200 min);0
L;303,9;312,7;1339;62,3;49,78491814899536;12,515081851004638;156;Moderado (100-200 min);0
L;303,9;312,7;1800;24,3;27,45781664679764;-3,157816646797638;158;Moderado (100-200 min);0
M;304,0;312,7;1456;51,2;44,12704446421566;7,072955535784345;160;Moderado (100-200 min);0
L;303,9;312,7;1789;24,4;27,986773547521466;-3,5867735475214673;163;Moderado (100-200 min);0
L;303,9;312,7;1602;33,9;37,041424091073075;-3,141424091073077;165;Moderado (100-200 min);0
M;303,8;312,7;1364;49,3;48,554652338406214;0,7453476615937831;167;Moderado (100-200 min);0
L;303,8;312,6;1793;28,1;27,78767606003708;0,31232393996292274;170;Moderado (100-200 min);0
L;303,9;312,6;1426;53,4;45,57076236056039;7,8292376394396115;172;Moderado (100-200 min);0
M;303,9;312,7;1485;43,3;42,70080931923835;0,5991906807616445;174;Moderado (100-200 min);0
L;303,9;312,7;1528;38,4;40,61612342654122;-2,2161234265412233;177;Moderado (100-200 min);0
L;303,8;312,6;1565;36,0;38,822639184927944;-2,8226391849279437;179;Moderado (100-200 min);0
L;303,8;312,7;1838;27,8;25,588959387756596;2,211040612243405;181;Moderado (100-200 min);0
H;303,8;312,6;1811;24,9;26,906189857888286;-2,0061898578882875;183;Moderado (100-200 min);0
L;303,8;312,7;1461;38,2;43,84129154837328;-5,641291548373275;188;Moderado (100-200 min);0
L;303,8;312,7;1414;41,7;46,11593393389262;-4,415933933892617;190;Moderado (100-200 min);0
L;303,7;312,7;1426;45,5;45,522004756168144;-0,022004756168144013;192;Moderado (100-200 min);0
L;303,7;312,7;1359;56,8;48,7652197356921;8,034780264307898;194;Moderado (100-200 min);1
L;303,7;312,7;1540;44,8;39,998134549558905;4,801865450441092;196;Moderado (100-200 min);0
L;303,6;312,7;1429;47,7;45,360926824962775;2,3390731750372282;198;Moderado (100-200 min);0
M;303,7;312,7;1612;36,3;36,50826679035934;-0,20826679035934603;200;Moderado (100-200 min);0
M;303,7;312,8;1685;31,8;32,95956132803833;-1,1595613280383326;203;Alto (>200 min);0
M;303,7;312,8;1558;37,7;39,107742484380374;-1,4077424843803712;206;Alto (>200 min);0
L;303,7;313,0;1811;24,3;26,830722997400933;-2,5307229974009324;209;Alto (>200 min);0
L;303,8;313,1;1869;25,8;24,020480996709352;1,7795190032906483;211;Alto (>200 min);0
L;303,8;313,1;1256;58,7;53,70572779255913;4,994272207440872;213;Alto (>200 min);1
M;303,8;313,0;1789;23,5;27,902925630561782;-4,402925630561782;215;Alto (>200 min);0
L;303,7;312,9;1502;40,5;41,96341573929918;-1,4634157392991796;0;Bajo (0-100 min);0
M;303,7;313,0;1303;54,4;51,588049160636594;2,811950839363405;2;Bajo (0-100 min);0
L;303,8;313,1;2497;13,0;-6,237867784712506;19,237867784712506;5;Bajo (0-100 min);1
L;303,9;313,2;1499;37,4;42,09252317803925;-4,692523178039252;7;Bajo (0-100 min);0
L;303,9;313,2;1393;46,5;47,2244547158722;-0,7244547158721986;9;Bajo (0-100 min);0
M;303,9;313,0;1475;41,0;43,274125227295734;-2,274125227295734;11;Bajo (0-100 min);0
L;303,8;312,9;1573;34,6;38,52574296877266;-3,92574296877266;14;Bajo (0-100 min);0
L;303,8;312,9;1819;23,7;26,610796852124487;-2,910796852124488;16;Bajo (0-100 min);0
M;303,5;312,6;1642;29,4;35,18079590173398;-5,780795901733981;18;Bajo (0-100 min);0
L;303,6;312,6;1540;39,8;40,129543726500486;-0,32954372650048924;21;Bajo (0-100 min);0
M;303,6;312,8;1400;43,2;46,88572731690735;-3,6857273169073466;23;Bajo (0-100 min);0
M;303,6;312,8;2659;11,4;-14,088172291269998;25,488172291269997;26;Bajo (0-100 min);1
M;303,6;312,8;1825;25,2;26,299050063134963;-1,099050063134964;29;Bajo (0-100 min);0
M;303,7;312,9;1532;41,3;40,48650548202852;0,8134945179714776;32;Bajo (0-100 min);0
L;303,7;312,8;1832;23,6;25,96682243498912;-2,3668224349891176;35;Bajo (0-100 min);0
M;303,6;312,7;2174;17,6;9,402606134805563;8,197393865194439;37;Bajo (0-100 min);0
L;303,7;312,8;1627;31,7;35,89093349755765;-4,190933497557648;40;Bajo (0-100 min);0
L;303,7;312,8;1437;51,3;45,09086993020995;6,209130069790049;42;Bajo (0-100 min);0
L;303,7;312,8;1364;46,3;48,624656687935286;-2,3246566879352883;44;Bajo (0-100 min);0
M;303,7;312,9;1444;52,7;44,73770242290841;7,96229757709159;46;Bajo (0-100 min);0
M;303,7;312,8;1366;47,3;48,524041402556115;-1,224041402556118;49;Bajo (0-100 min);0
L;303,8;312,9;1442;48,3;44,84133246206465;3,458667537935348;52;Bajo (0-100 min);0
H;303,7;312,8;1488;42,8;42,61199055314929;0,18800944685070675;54;Bajo (0-100 min);0
L;303,7;312,8;1523;40,7;40,91323048766252;-0,21323048766251418;59;Bajo (0-100 min);0
L;303,7;312,8;1543;38,3;39,94315468326642;-1,6431546832664239;61;Bajo (0-100 min);0
M;303,7;312,8;1634;33,8;35,53464617015397;-1,7346461701539724;63;Bajo (0-100 min);0
M;303,8;312,9;1815;27,8;26,766931111138312;1,0330688888616884;66;Bajo (0-100 min);0
M;303,8;312,9;1594;35,2;37,46740345930201;-2,2674034593020096;69;Bajo (0-100 min);0
L;303,8;313,0;1452;38,6;44,33085338253055;-5,730853382530547;72;Bajo (0-100 min);0
L;303,9;313,0;1759;28,4;29,47304326509854;-1,0730432650985406;74;Bajo (0-100 min);0
L;303,9;313,0;1408;47,5;46,46998907948794;1,030010920512062;76;Bajo (0-100 min);0
L;303,9;313,0;1483;45,0;42,836338641579175;2,163661358420825;78;Bajo (0-100 min);0
M;303,9;313,0;1620;36,6;36,200113162256116;0,39988683774388534;80;Bajo (0-100 min);0
M;304,0;313,1;1466;39,5;43,65598905281765;-4,155989052817652;83;Bajo (0-100 min);0
L;304,1;313,1;1556;36,3;39,30643997513992;-3,0064399751399193;86;Bajo (0-100 min);0
L;304,0;313,0;1350;61,1;49,28111275068263;11,81888724931737;88;Bajo (0-100 min);0
L;304,0;313,1;1404;47,1;46,653302857861746;0,4466971421382553;90;Bajo (0-100 min);0
M;304,0;313,0;1575;34,5;38,38166464734781;-3,8816646473478116;92;Bajo (0-100 min);0
L;303,9;313,1;1639;29,0;35,25753444139865;-6,257534441398647;95;Bajo (0-100 min);0
M;303,9;313,1;1473;42,8;43,29518376124542;-0,4951837612454213;97;Bajo (0-100 min);0
L;303,9;313,2;1481;40,0;42,894339229439396;-2,894339229439396;100;Bajo (0-100 min);0
L;304,0;313,3;1294;54,6;51,94911150530427;2,650888494695728;102;Moderado (100-200 min);0
M;303,9;313,2;1630;29,3;35,67546698332209;-6,375466983322088;104;Moderado (100-200 min);0
M;303,9;313,2;1624;39,8;35,96378394593625;3,8362160540637475;107;Moderado (100-200 min);0
M;303,9;313,1;1437;48,3;45,02884356290907;3,27115643709093;110;Moderado (100-200 min);0
M;303,8;313,0;1514;45,0;41,29746252809084;3,70253747190916;113;Moderado (100-200 min);0
M;304,0;313,1;1694;31,4;32,58945850970562;-1,1894585097056236;116;Moderado (100-200 min);0
L;304,0;313,1;1564;50,9;38,882925555148354;12,017074444851644;119;Moderado (100-200 min);0
M;303,9;313,1;1514;41,1;41,29157141883816;-0,19157141883815854;121;Moderado (100-200 min);0
M;304,0;313,2;1500;40,6;41,96743915136744;-1,367439151367435;124;Moderado (100-200 min);0
L;304,0;313,2;1615;37,8;36,39589192025371;1,4041080797462868;127;Moderado (100-200 min);0
M;304,1;313,2;1586;41,1;37,81010138209914;3,2898986179008602;129;Moderado (100-200 min);0
L;304,1;313,3;1732;28,5;30,72610595166131;-2,22610595166131;132;Moderado (100-200 min);0
H;304,1;313,3;1689;32,5;32,807033818379736;-0,3070338183797361;134;Moderado (100-200 min);0
H;304,1;313,2;1586;34,6;37,80258533014172;-3,2025853301417158;139;Moderado (100-200 min);0
L;304,0;313,2;1314;47,1;50,96013217169546;-3,8601321716954615;144;Moderado (100-200 min);0
L;304,1;313,2;1569;35,8;38,62061079867544;-2,820610798675446;146;Moderado (100-200 min);0
L;304,1;313,2;1468;39,4;43,510399188007234;-4,110399188007236;148;Moderado (100-200 min);0
L;304,1;313,2;1412;47,5;46,22089924082866;1,2791007591713424;150;Moderado (100-200 min);0
M;304,1;313,2;1510;46,9;41,473390319814584;5,426609680185415;152;Moderado (100-200 min);0
M;304,1;313,2;1410;42,4;46,313998474250404;-3,9139984742504055;155;Moderado (100-200 min);0
M;304,1;313,3;1680;29,3;33,224852960984;-3,9248529609840013;158;Moderado (100-200 min);0
H;304,0;313,2;1271;68,6;53,02978596047775;15,570214039522241;161;Moderado (100-200 min);1
H;304,0;313,1;1472;45,5;43,30303404336968;2,196965956630322;166;Moderado (100-200 min);0
H;304,0;313,0;1701;30,4;32,220280494655164;-1,8202804946551652;171;Moderado (100-200 min);0
L;303,9;313,0;1480;39,9;42,907967221497145;-3,0079672214971467;176;Moderado (100-200 min);0
L;303,9;313,0;1433;48,4;45,182609607016495;3,2173903929835035;178;Moderado (100-200 min);0
L;303,8;312,9;1514;34,3;41,25826565859308;-6,958265658593085;180;Moderado (100-200 min);0
L;303,8;312,9;1619;35,7;36,1717563296774;-0,47175632967739745;182;Moderado (100-200 min);0
H;303,8;312,9;1378;45,6;47,84155287704145;-2,2415528770414497;184;Moderado (100-200 min);0
M;303,9;312,9;1430;53,5;45,330788517580984;8,169211482419016;189;Moderado (100-200 min);0
L;303,8;312,9;1367;49,9;48,36825496217806;1,531745037821942;192;Moderado (100-200 min);0
L;303,9;312,9;1526;42,5;40,677882040380155;1,8221179596198454;194;Moderado (100-200 min);0
L;303,9;312,8;1419;47,9;45,86940288653028;2,0305971134697174;196;Moderado (100-200 min);0
L;304,0;312,8;1542;42,7;39,92246063394068;2,7775393660593224;198;Moderado (100-200 min);0
L;304,0;312,9;1363;62,5;48,57852146127349;13,921478538726511;200;Moderado (100-200 min);1
L;304,0;312,9;1313;53,9;50,99844973589353;2,9015502641064685;202;Alto (>200 min);0
H;304,0;312,9;1495;46,6;42,33626337999147;4,26373662000853;0;Bajo (0-100 min);0
L;304,0;313,0;1407;42,1;46,583064089016084;-4,483064089016082;5;Bajo (0-100 min);0
L;304,1;313,0;1566;37,2;38,89269116721819;-1,692691167218186;7;Bajo (0-100 min);0
L;304,1;313,1;1550;30,9;39,654885353413434;-8,754885353413435;9;Bajo (0-100 min);0
M;304,2;313,2;1396;50,5;47,1115128491707;3,388487150829299;11;Bajo (0-100 min);0
M;304,3;313,3;1540;39,0;40,135657089063564;-1,1356570890635638;14;Bajo (0-100 min);0
M;304,2;313,2;1380;48,7;47,88186129319994;0,8181387068000632;17;Bajo (0-100 min);0
M;304,2;313,1;1608;31,1;36,84903958457713;-5,749039584577126;20;Bajo (0-100 min);0
H;304,2;313,0;1442;40,9;44,897097977845114;-3,9970979778451152;23;Bajo (0-100 min);0
L;304,1;313,0;1408;45,3;46,52863095074402;-1,2286309507440194;28;Bajo (0-100 min);0
M;304,0;313,0;1454;46,8;44,2881283632117;2,5118716367882996;30;Bajo (0-100 min);0
L;304,1;313,1;1666;34,6;34,01912578348889;0,5808742165111127;33;Bajo (0-100 min);0
L;304,1;313,2;1366;46,6;48,535050804549584;-1,935050804549583;35;Bajo (0-100 min);0
L;304,2;313,2;1464;44,9;43,79882429446574;1,10117570553426;37;Bajo (0-100 min);0
L;304,3;313,3;1775;24,9;28,73613897961586;-3,8361389796158605;39;Bajo (0-100 min);0
M;304,3;313,4;1482;43,8;42,91306359277494;0,8869364072250576;41;Bajo (0-100 min);0
M;304,2;313,4;1411;54,8;46,337959074973845;8,462040925026152;44;Bajo (0-100 min);0
L;304,2;313,3;1410;51,6;46,3952935677038;5,204706432296199;47;Bajo (0-100 min);0
M;304,1;313,3;1494;39,0;42,31450305156274;-3,3145030515627383;49;Bajo (0-100 min);0
H;304,1;313,2;1590;43,4;37,67426046337035;5,725739536629646;52;Bajo (0-100 min);0
L;304,1;313,1;1327;54,1;50,418392727169206;3,681607272830796;57;Bajo (0-100 min);0
L;304,1;313,1;1969;20,8;19,325709249229774;1,4742907507702263;59;Bajo (0-100 min);0
M;304,0;313,0;1377;56,0;47,99383308906144;8,00616691093856;61;Bajo (0-100 min);0
L;304,0;313,0;1541;45,9;40,04928300263643;5,85071699736357;64;Bajo (0-100 min);0
M;304,0;313,0;1685;28,2;33,07405711541176;-4,8740571154117625;66;Bajo (0-100 min);0
L;304,0;313,1;1465;41,0;43,71494015525827;-2,714940155258269;69;Bajo (0-100 min);0
M;303,9;313,1;1483;47,2;42,8304391993324;4,3695608006676;71;Bajo (0-100 min);0
M;303,9;313,2;1570;40,7;38,60373292120818;2,0962670787918256;74;Bajo (0-100 min);0
L;303,9;313,2;1345;48,2;49,4979197881728;-1,2979197881727984;77;Bajo (0-100 min);0
M;303,9;313,2;1608;40,6;36,75968696662071;3,8403130333792888;79;Bajo (0-100 min);0
M;304,0;313,3;1415;52,8;46,10427941549123;6,69572058450877;82;Bajo (0-100 min);0
M;304,1;313,5;1470;45,8;43,427411020087646;2,3725889799123507;85;Bajo (0-100 min);0
M;304,1;313,5;1428;39,9;45,459158651910094;-5,559158651910096;88;Bajo (0-100 min);0
H;304,2;313,5;1627;32,2;35,830888936907236;-3,6308889369072332;91;Bajo (0-100 min);0
L;304,2;313,4;1457;49,4;44,07115863858466;5,328841361415336;96;Bajo (0-100 min);0
L;304,2;313,4;1475;40,2;43,197940093589025;-2,9979400935890226;98;Bajo (0-100 min);0
L;304,2;313,5;1438;50,1;44,97713550348911;5,122864496510893;100;Bajo (0-100 min);0
M;304,2;313,5;1437;47,2;45,02406092279786;2,1759390772021447;102;Moderado (100-200 min);0
M;304,1;313,4;1518;42,4;41,0989653691787;1,3010346308212988;105;Moderado (100-200 min);0
M;304,1;313,5;1587;33,6;37,743974425658614;-4,143974425658612;108;Moderado (100-200 min);0
L;304,1;313,4;1399;43,7;46,85746267233167;-3,1574626723316683;111;Moderado (100-200 min);0
L;304,1;313,5;1469;44,6;43,4547947043071;1,1452052956929037;113;Moderado (100-200 min);0
L;304,1;313,4;1374;56,6;48,06517199405447;8,534828005945535;115;Moderado (100-200 min);0
L;304,0;313,3;1519;36,7;41,04139574481629;-4,341395744816289;117;Moderado (100-200 min);0
L;303,9;313,2;1540;44,4;40,0227695784067;4,377230421593296;119;Moderado (100-200 min);0
L;303,9;313,3;1394;51,6;47,0806856256319;4,519314374368101;121;Moderado (100-200 min);0
M;304,0;313,4;1389;45,8;47,32144729605484;-1,5214472960548449;123;Moderado (100-200 min);0
M;304,0;313,5;1732;26,2;30,69701181467162;-4,49701181467162;126;Moderado (100-200 min);0
L;304,1;313,6;1556;37,4;39,21831755863822;-1,8183175586382205;129;Moderado (100-200 min);0
M;304,1;313,6;1441;43,7;44,78610676377323;-1,0861067637732305;131;Moderado (100-200 min);0
L;304,1;313,6;1382;46,7;47,6411411004996;-0,9411411004995998;134;Moderado (100-200 min);0
M;304,2;313,8;1481;44,9;42,83416460348161;2,0658353965183878;136;Moderado (100-200 min);0
M;304,2;313,7;2113;18,4;12,236176495965715;6,1638235040342835;139;Moderado (100-200 min);0
L;304,2;313,8;1401;53,9;46,7039453483256;7,196054651674402;142;Moderado (100-200 min);0
L;304,1;313,6;1611;31,4;36,543468847189416;-5,143468847189418;144;Moderado (100-200 min);0
M;304,2;313,6;1512;33,4;41,34768238805096;-7,947682388050964;146;Moderado (100-200 min);0
L;304,2;313,6;1411;46,0;46,236719172187016;-0,23671917218701566;149;Moderado (100-200 min);0
M;304,2;313,6;1424;43,7;45,605643775692535;-1,905643775692532;151;Moderado (100-200 min);0
L;304,2;313,6;1469;40,0;43,42410062359494;-3,4241006235949385;154;Moderado (100-200 min);0
H;304,2;313,5;1684;29,8;33,02160270627087;-3,2216027062708683;156;Moderado (100-200 min);0
M;304,2;313,5;1532;41,3;40,37899639472719;0,9210036052728086;161;Moderado (100-200 min);0
M;304,2;313,5;1557;37,3;39,1660258366342;-1,8660258366342006;164;Moderado (100-200 min);0
M;304,3;313,5;1416;48,1;46,0034902197097;2,0965097802903045;167;Moderado (100-200 min);0
L;304,3;313,5;1802;25,4;27,30778433983352;-1,9077843398335226;170;Moderado (100-200 min);0
M;304,3;313,5;2245;15,1;5,852398172239951;9,247601827760048;172;Moderado (100-200 min);0
L;304,2;313,4;1434;42,5;45,12564031122634;-2,6256403112263413;175;Moderado (100-200 min);0
M;304,1;313,3;1725;28,3;31,03128412575453;-2,731284125754531;177;Moderado (100-200 min);0
L;304,2;313,3;1668;35,7;33,80074361401066;1,8992563859893394;180;Moderado (100-200 min);0
L;304,1;313,3;1452;43,9;44,24854200793873;-0,34854200793873247;182;Moderado (100-200 min);0
L;304,1;313,3;1415;50,0;46,038898096455775;3,9611019035442254;184;Moderado (100-200 min);0
L;304,1;313,2;1824;25,8;26,241246017287;-0,44124601728699986;186;Moderado (100-200 min);0
L;304,1;313,3;1438;45,5;44,922033192567504;0,577966807432496;188;Moderado (100-200 min);0
L;304,1;313,3;1883;24,5;23,36978976557348;1,1302102344265208;190;Moderado (100-200 min);0
L;304,2;313,4;1735;28,9;30,535845483129364;-1,6358454831293656;192;Moderado (100-200 min);0
L;304,3;313,5;1464;36,7;43,6586226538136;-6,958622653813599;194;Moderado (100-200 min);0
M;304,3;313,6;1489;40,3;42,435243022299396;-2,1352430222993988;196;Moderado (100-200 min);0
M;304,4;313,6;1510;38,9;41,42726939393755;-2,5272693939375515;199;Moderado (100-200 min);0
M;304,3;313,6;1585;32,1;37,78158493990282;-5,6815849399028195;202;Alto (>200 min);0
L;304,4;313,7;1509;35,0;41,46002771384638;-6,4600277138463795;205;Alto (>200 min);1
L;304,4;313,6;1568;39,1;38,76797830527685;0,3320216947231529;0;Bajo (0-100 min);0
M;304,3;313,5;1525;42,0;40,84878443968201;1,1512155603179934;2;Bajo (0-100 min);0
L;304,4;313,7;1607;33,5;36,86434304237219;-3,364343042372191;5;Bajo (0-100 min);0
L;304,5;313,7;1670;32,9;33,82311857179642;-0,9231185717964223;7;Bajo (0-100 min);0
L;304,4;313,6;1585;38,9;37,93792715361125;0,9620728463887502;9;Bajo (0-100 min);0
L;304,4;313,6;1569;38,4;38,711282018423454;-0,31128201842345504;11;Bajo (0-100 min);0
L;304,4;313,6;1507;43,1;41,71235384944626;1,387646150553742;13;Bajo (0-100 min);0
L;304,3;313,5;1452;41,5;44,37430354025418;-2,874303540254182;15;Bajo (0-100 min);0
L;304,3;313,5;1590;29,8;37,6896494312309;-7,889649431230897;17;Bajo (0-100 min);0
